Unique Words,Used in Hemingway,Used in Dickens,Frequinces Hemingway,Frequinces Dickens,Hemingway Laplace,Dickens Laplace
mentioned,7,37,5.616354825251131e-05,0.0002392514662235126,5.415907875407039e-05,0.00021381227282446012
shamelessly,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
shamefully,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
bragged,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
boasted,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
defended,3,3,2.4070092108219135e-05,1.9398767531636158e-05,2.7079539377035196e-05,2.2506555034153696e-05
denied,4,3,3.209345614429218e-05,1.9398767531636158e-05,3.3849424221294e-05,2.2506555034153696e-05
education,12,5,9.628036843287654e-05,3.23312792193936e-05,8.800850297536439e-05,3.3759832551230545e-05
ifl,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
principally,1,7,8.023364036073044e-06,4.5263790907151034e-05,1.3539769688517598e-05,4.501311006830739e-05
idiomatically,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
trade,5,23,4.011682018036522e-05,0.00014872388440921054,4.061930906555279e-05,0.00013503933020492218
prejudiced,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
favor,8,0,6.418691228858436e-05,0.0,6.092896359832919e-05,5.626638758538424e-06
cases,3,10,2.4070092108219135e-05,6.46625584387872e-05,2.7079539377035196e-05,6.189302634392266e-05
draw,19,22,0.00015244391668538785,0.00014225762856533183,0.000135397696885176,0.00012941269144638377
conclusion,1,9,8.023364036073044e-06,5.819630259490847e-05,1.3539769688517598e-05,5.6266387585384245e-05
censored,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
defeatism,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
performance,3,9,2.4070092108219135e-05,5.819630259490847e-05,2.7079539377035196e-05,5.6266387585384245e-05
faculties,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
judgments,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
kids,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
better-looking,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
untouched,1,2,8.023364036073044e-06,1.2932511687757438e-05,1.3539769688517598e-05,1.6879916275615273e-05
misfortune,2,4,1.604672807214609e-05,2.5865023375514876e-05,2.0309654532776396e-05,2.8133193792692122e-05
awful,8,29,6.418691228858436e-05,0.00018752141947248285,6.092896359832919e-05,0.00016879916275615273
belgian,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
eleventh,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
brigade,22,0,0.000176514008793607,0.0,0.00015570735141795237,5.626638758538424e-06
enlisted,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
boys,13,10,0.00010430373246894958,6.46625584387872e-05,9.477838781962318e-05,6.189302634392266e-05
froni,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
hans,9,0,7.22102763246574e-05,0.0,6.7698848442588e-05,5.626638758538424e-06
ruddy,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
flemish,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
powerfully,1,4,8.023364036073044e-06,2.5865023375514876e-05,1.3539769688517598e-05,2.8133193792692122e-05
draft,5,0,4.011682018036522e-05,0.0,4.061930906555279e-05,5.626638758538424e-06
courses,2,1,1.604672807214609e-05,6.466255843878719e-06,2.0309654532776396e-05,1.1253277517076848e-05
gentle,7,20,5.616354825251131e-05,0.0001293251168775744,5.415907875407039e-05,0.0001181594139293069
fit,8,22,6.418691228858436e-05,0.00014225762856533183,6.092896359832919e-05,0.00012941269144638377
soldiering,2,2,1.604672807214609e-05,1.2932511687757438e-05,2.0309654532776396e-05,1.6879916275615273e-05
psychiatrist,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
walks,4,1,3.209345614429218e-05,6.466255843878719e-06,3.3849424221294e-05,1.1253277517076848e-05
dreamed,4,3,3.209345614429218e-05,1.9398767531636158e-05,3.3849424221294e-05,2.2506555034153696e-05
cinema,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
garbo,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
harlow,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
pozoblanco,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
sweater,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
swept,5,8,4.011682018036522e-05,5.173004675102975e-05,4.061930906555279e-05,5.063974882684582e-05
shy,2,2,1.604672807214609e-05,1.2932511687757438e-05,2.0309654532776396e-05,1.6879916275615273e-05
distant,4,25,3.209345614429218e-05,0.00016165639609696798,3.3849424221294e-05,0.00014629260772199904
jack,1,30,8.023364036073044e-06,0.00019398767531636157,1.3539769688517598e-05,0.00017442580151469115
gilbert,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
harlow—maybe,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
floors,5,4,4.011682018036522e-05,2.5865023375514876e-05,4.061930906555279e-05,2.8133193792692122e-05
haybarns,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
stables,3,4,2.4070092108219135e-05,2.5865023375514876e-05,2.7079539377035196e-05,2.8133193792692122e-05
corrales,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
cortijos,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
garages,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
nicer,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
step,14,22,0.00011232709650502263,0.00014225762856533183,0.00010154827266388199,0.00012941269144638377
yellow-gray,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
gulch-head,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
upturned,5,0,4.011682018036522e-05,0.0,4.061930906555279e-05,5.626638758538424e-06
limestone,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
basins,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
caves,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
scrub,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
purified,1,2,8.023364036073044e-06,1.2932511687757438e-05,1.3539769688517598e-05,1.6879916275615273e-05
voted,4,3,3.209345614429218e-05,1.9398767531636158e-05,3.3849424221294e-05,2.2506555034153696e-05
socialist,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
husband,12,111,9.628036843287654e-05,0.0007177543986705378,8.800850297536439e-05,0.0006301835409563035
sisters,3,2,2.4070092108219135e-05,1.2932511687757438e-05,2.7079539377035196e-05,1.6879916275615273e-05
syndicate,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
tramway,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
drivers,21,0,0.00016849064475753394,0.0,0.00014893746657369358,5.626638758538424e-06
drive,15,14,0.00012035046054109567,9.052758181430207e-05,0.00010831815750814078,8.439958137807637e-05
belonging,1,8,8.023364036073044e-06,5.173004675102975e-05,1.3539769688517598e-05,5.063974882684582e-05
trams,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
butt,7,0,5.616354825251131e-05,0.0,5.415907875407039e-05,5.626638758538424e-06
molested,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
troubles,2,5,1.604672807214609e-05,3.23312792193936e-05,2.0309654532776396e-05,3.3759832551230545e-05
bucket,8,1,6.418691228858436e-05,6.466255843878719e-06,6.092896359832919e-05,1.1253277517076848e-05
mistreat,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
brother-inlaw,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
conductor,3,5,2.4070092108219135e-05,3.23312792193936e-05,2.7079539377035196e-05,3.3759832551230545e-05
molesting,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
kisses,1,2,8.023364036073044e-06,1.2932511687757438e-05,1.3539769688517598e-05,1.6879916275615273e-05
kissing,5,5,4.011682018036522e-05,3.23312792193936e-05,4.061930906555279e-05,3.3759832551230545e-05
till,11,41,8.82570043968035e-05,0.00026511648959902747,8.123861813110558e-05,0.0002363188278586138
deja,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
sharply,12,3,9.628036843287654e-05,1.9398767531636158e-05,8.800850297536439e-05,2.2506555034153696e-05
control,16,6,0.0001283738245771687,3.8797535063272316e-05,0.00011508804235239959,3.938647130976897e-05
hips,3,1,2.4070092108219135e-05,6.466255843878719e-06,2.7079539377035196e-05,1.1253277517076848e-05
insisting,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
serves,4,1,3.209345614429218e-05,6.466255843878719e-06,3.3849424221294e-05,1.1253277517076848e-05
economically,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
employment,3,7,2.4070092108219135e-05,4.5263790907151034e-05,2.7079539377035196e-05,4.501311006830739e-05
sentimental,2,1,1.604672807214609e-05,6.466255843878719e-06,2.0309654532776396e-05,1.1253277517076848e-05
menagerie,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
strode,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
forty-eight,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
panic,8,0,6.418691228858436e-05,0.0,6.092896359832919e-05,5.626638758538424e-06
tendencies,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
santiago,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
brownfaced,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
wide-set,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
yellowbrown,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
thin-bridged,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
hooked,4,1,3.209345614429218e-05,6.466255843878719e-06,3.3849424221294e-05,1.1253277517076848e-05
indian,6,0,4.814018421643827e-05,0.0,4.738919390981159e-05,5.626638758538424e-06
cattle,7,8,5.616354825251131e-05,5.173004675102975e-05,5.415907875407039e-05,5.063974882684582e-05
breeches,7,3,5.616354825251131e-05,1.9398767531636158e-05,5.415907875407039e-05,2.2506555034153696e-05
s-wool-lined,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
topilar,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
keenly,1,7,8.023364036073044e-06,4.5263790907151034e-05,1.3539769688517598e-05,4.501311006830739e-05
cat,28,4,0.00022465419301004525,2.5865023375514876e-05,0.00019632666048350519,2.8133193792692122e-05
reptile,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
decanting,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
downward,6,1,4.814018421643827e-05,6.466255843878719e-06,4.738919390981159e-05,1.1253277517076848e-05
whiskey,43,0,0.00034500465355114093,0.0,0.00029787493314738716,5.626638758538424e-06
ruso,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
americano,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
americans,11,1,8.82570043968035e-05,6.466255843878719e-06,8.123861813110558e-05,1.1253277517076848e-05
thong,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
motioned,11,4,8.82570043968035e-05,2.5865023375514876e-05,8.123861813110558e-05,2.8133193792692122e-05
pinch,1,4,8.023364036073044e-06,2.5865023375514876e-05,1.3539769688517598e-05,2.8133193792692122e-05
scotch,9,0,7.22102763246574e-05,0.0,6.7698848442588e-05,5.626638758538424e-06
earthenware,3,2,2.4070092108219135e-05,1.2932511687757438e-05,2.7079539377035196e-05,1.6879916275615273e-05
jar,3,4,2.4070092108219135e-05,2.5865023375514876e-05,2.7079539377035196e-05,2.8133193792692122e-05
jug,7,5,5.616354825251131e-05,3.23312792193936e-05,5.415907875407039e-05,3.3759832551230545e-05
ice,14,4,0.00011232709650502263,2.5865023375514876e-05,0.00010154827266388199,2.8133193792692122e-05
eagerly,1,4,8.023364036073044e-06,2.5865023375514876e-05,1.3539769688517598e-05,2.8133193792692122e-05
spout,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
tipped,9,1,7.22102763246574e-05,6.466255843878719e-06,6.7698848442588e-05,1.1253277517076848e-05
glassful,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
ranch,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
information,7,35,5.616354825251131e-05,0.00022631895453575516,5.415907875407039e-05,0.00020255899530738329
villacastín,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
san,22,0,0.000176514008793607,0.0,0.00015570735141795237,5.626638758538424e-06
report,22,6,0.000176514008793607,3.8797535063272316e-05,0.00015570735141795237,3.938647130976897e-05
concentrations,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
roadmenders,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
sawmill,12,0,9.628036843287654e-05,0.0,8.800850297536439e-05,5.626638758538424e-06
faltan,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
caballos,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
lacks,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
seventeen,1,5,8.023364036073044e-06,3.23312792193936e-05,1.3539769688517598e-05,3.3759832551230545e-05
accounting,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
transport,5,5,4.011682018036522e-05,3.23312792193936e-05,4.061930906555279e-05,3.3759832551230545e-05
four.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
neighborhood,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
cautious,1,7,8.023364036073044e-06,4.5263790907151034e-05,1.3539769688517598e-05,4.501311006830739e-05
grenades,37,0,0.00029686446933470265,0.0,0.00025725562408183435,5.626638758538424e-06
exist,7,2,5.616354825251131e-05,1.2932511687757438e-05,5.415907875407039e-05,1.6879916275615273e-05
undependables,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
horseholders,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
degree,1,20,8.023364036073044e-06,0.0001293251168775744,1.3539769688517598e-05,0.0001181594139293069
elias,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
regretting,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
dentro,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
gravedad,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
danger.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
boasting,1,2,8.023364036073044e-06,1.2932511687757438e-05,1.3539769688517598e-05,1.6879916275615273e-05
fewer,3,4,2.4070092108219135e-05,2.5865023375514876e-05,2.7079539377035196e-05,2.8133193792692122e-05
shrugged,5,1,4.011682018036522e-05,6.466255843878719e-06,4.061930906555279e-05,1.1253277517076848e-05
sixty,3,8,2.4070092108219135e-05,5.173004675102975e-05,2.7079539377035196e-05,5.063974882684582e-05
sticks,3,1,2.4070092108219135e-05,6.466255843878719e-06,2.7079539377035196e-05,1.1253277517076848e-05
cent,6,0,4.814018421643827e-05,0.0,4.738919390981159e-05,5.626638758538424e-06
arranged,4,11,3.209345614429218e-05,7.112881428266591e-05,3.3849424221294e-05,6.751966510246109e-05
pidgin,5,0,4.011682018036522e-05,0.0,4.061930906555279e-05,5.626638758538424e-06
cleaned,6,2,4.814018421643827e-05,1.2932511687757438e-05,4.738919390981159e-05,1.6879916275615273e-05
anywhere,10,14,8.023364036073044e-05,9.052758181430207e-05,7.446873328684679e-05,8.439958137807637e-05
travelling,7,20,5.616354825251131e-05,0.0001293251168775744,5.415907875407039e-05,0.0001181594139293069
miracle,7,1,5.616354825251131e-05,6.466255843878719e-06,5.415907875407039e-05,1.1253277517076848e-05
safer,5,2,4.011682018036522e-05,1.2932511687757438e-05,4.061930906555279e-05,1.6879916275615273e-05
paramera,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
soldier,58,10,0.0004653551140922366,6.46625584387872e-05,0.00039942320581126916,6.189302634392266e-05
classes,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
friendliness,2,1,1.604672807214609e-05,6.466255843878719e-06,2.0309654532776396e-05,1.1253277517076848e-05
effectively,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
railway,22,0,0.000176514008793607,0.0,0.00015570735141795237,5.626638758538424e-06
useful,8,12,6.418691228858436e-05,7.759507012654463e-05,6.092896359832919e-05,7.314630386099952e-05
railroad,5,0,4.011682018036522e-05,0.0,4.061930906555279e-05,5.626638758538424e-06
béjar,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
plasencia,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
guerrilleros,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
group,9,24,7.22102763246574e-05,0.00015519014025308926,6.7698848442588e-05,0.0001406659689634606
forty,4,14,3.209345614429218e-05,9.052758181430207e-05,3.3849424221294e-05,8.439958137807637e-05
nerves,5,3,4.011682018036522e-05,1.9398767531636158e-05,4.061930906555279e-05,2.2506555034153696e-05
mistake,10,15,8.023364036073044e-05,9.699383765818079e-05,7.446873328684679e-05,9.002622013661478e-05
exploits,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
